"","CSA.FC12_VMT","CSA.FC3_VMT","CSA.FC4_VMT","CSA.FC56_VMT","CSA.EmpSer_SQ","CSA.ActEnt","CSA..Intercept."
"500",-0.00410525148910234,0.000186123760862484,0.0117223543583303,0.00040521720406688,-0.00254848536951544,0.00118469484845032,-0.0401054568541344
"512",0.000112852874739998,0.00195515569481218,0.00157762235711844,0.000322329251849274,-7.99099927179655e-05,0.00350504778116207,0.0649380400319476
"515",0.000108772132792597,-0.000116864310605653,-0.0137688838566368,-0.00105157884766994,-0.000684648561573511,-0.00215775723268672,-0.263380222873289
"518",-0.000138016147741122,-0.00568956096937375,-0.00111438648754976,-0.000724272463481135,-0.000957469141396411,-0.00331352152649422,-0.0913198015829932
"520",0.000200143748488327,-0.00368113327569291,-0.000573695188935435,-5.71774440936458e-05,-5.77888464826124e-05,0.00454779091739597,0.0997905008701617
"521",-0.00134565614006827,0.00549472171484009,-0.0138250587178853,-0.000409081163756057,-0.0018665943291921,0.00474751815589037,-0.00491094216697361
"522",-8.03458126480885e-05,-0.0013531402508879,-0.0111052532120098,-0.000178913683595728,-0.000536756563832421,-0.00149949087700935,-0.037538314698916
"524",-3.73153552250096e-05,0.00378618368223174,0.0066013612322164,-0.0006012497784826,0.00117701313110369,0.00547997095131207,0.132965593775398
"525",0,-9.76199935068088e-05,-2.53941653289338e-05,-1.03103126592387e-05,-6.56647376910263e-06,-0.000483579479917469,-0.00992844582251338
"532",-0.000952382780365445,-0.000583547382411678,-0.0152039989409219,-0.000252371279649881,-0.00211676162188322,-0.00754748630351755,-0.191139180410552
"533",0.000196363385169101,0.00184492724127816,-0.00720429567880252,-0.00222563928670164,-0.000524720458570612,0.00496110100708906,0.0443506274898499
"534",-0.00130637754778063,-5.20323440730423e-05,-0.0057321194572039,-0.000374486516496656,-0.000895719867377842,-0.00653997840111849,-0.0733218145981136
"536",0.000703376480938641,0.00556733402306248,0.00685505748911846,-0.00171931021060442,-0.0012838949185789,-0.00447415880375166,-0.0429828223368755
"538",0.00197419925652796,-0.0123308260280802,0.0362594365991274,-0.00113600578004724,-0.000307666957783884,-0.00784184027898219,0.079255836437971
"540",-1.01763034641362e-06,0.00177705079105693,-0.00196037868952662,-0.000169854075811626,-0.000280909297069558,-0.00465244441349265,0.0359496303265264
"544",1.5496101891997e-05,7.17182249881497e-05,-0.00230017671438376,-0.000163239243127715,-7.85736836506068e-05,-0.00217445596468648,-0.0547441907146575
"545",-0.000685511040724557,-0.00324799231429805,-0.0301269800893291,-0.00129485418925099,-0.000465244294208643,-0.00699799458167461,-0.0174275858576649
"546",-9.45051737631507e-06,0.00338901982295932,0.000668692571154287,-0.000679582798203661,-0.000202463333196703,0.0125365324809212,0.244790655865657
"548",-0.000315588933873169,-0.0296675448604446,0.00145205062016107,-0.0112567745533475,-0.00316674541078861,0.0406150294298482,0.0595946497289396
"554",1.61611957507335e-06,-0.00361517590561824,-0.00197295059999981,-0.000368658025574444,-0.000335975924162779,-0.00507204195681896,-0.0843550766106499
"556",-0.000740593419506155,-0.00357722379072314,-0.00861533387753601,0.00186082230717206,0.000270551008508383,-0.00508704070048499,-0.167936655431454
"558",2.70416814999262e-05,0.00117322288601118,-7.06986276499011e-06,-8.25613657054694e-05,-1.85435870294531e-05,0.000505205703419703,-0.00370027007368387
"566",0.000308737964621283,-0.00747919456562505,-0.000602783040137551,-0.000662691621354917,-0.000488408517218681,-0.00350209518426097,-0.0606108583541677
